AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021
Insider_Ownership,69.9,,,
Institutional_Ownership,50.0,43.5,61.1,61.1
Net_Insider_Purchases,525.0,0.0,0.0,0.0
No_of_Employees,,,,
No_of_Institutions,2.0,1.0,1.0,1.0
