AAII_KEY_STATISTICS_DATA,03/31/2022,09/30/2021
Insider_Ownership,,
Institutional_Ownership,2.1,2.4
Net_Insider_Purchases,,
No_of_Employees,42.0,113.0
No_of_Institutions,8.0,5.0
