AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022
Insider_Ownership,3.0,7.6,9.2
Institutional_Ownership,79.4,74.9,85.5
Net_Insider_Purchases,7.0,-113.0,126.0
No_of_Employees,708.0,706.0,706.0
No_of_Institutions,80.0,66.0,45.0
