AAII_KEY_STATISTICS_DATA,06/30/2022,12/31/2021,09/30/2021,06/30/2021
Insider_Ownership,6.8,1.0,0.0,12.9
Institutional_Ownership,45.0,47.5,46.9,30.4
Net_Insider_Purchases,2489.0,1690.0,0.0,39460.0
No_of_Employees,643.0,570.0,,
No_of_Institutions,147.0,112.0,91.0,83.0
