AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,12/31/2021,06/30/2021
Insider_Ownership,4.9,1.5,2.9,37.7
Institutional_Ownership,5.1,6.7,2.3,3.7
Net_Insider_Purchases,72808.0,-1366.0,2002.0,-558.0
No_of_Employees,118.0,44.0,44.0,62.0
No_of_Institutions,121.0,104.0,64.0,24.0
