AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022
Insider_Ownership,0.1,1.7,1.6
Institutional_Ownership,84.7,84.6,78.8
Net_Insider_Purchases,109.0,413.0,402.0
No_of_Employees,2872.0,2630.0,2630.0
No_of_Institutions,167.0,148.0,125.0
