AAII_KEY_STATISTICS_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,,,0.5,0.5
Institutional_Ownership,43.9,48.1,,
Net_Insider_Purchases,0.0,-850.0,-2050.0,-1200.0
No_of_Employees,,,,
No_of_Institutions,17.0,16.0,30.0,30.0
