AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.8,1.0,0.9,0.7,1.1,1.0,1.0,1.1,1.0
Institutional_Ownership,,,,,,,,,
Net_Insider_Purchases,-174.0,68.0,568.0,86.0,342.0,262.0,53.0,-61.0,8.0
No_of_Employees,484.0,496.0,496.0,483.0,483.0,483.0,483.0,584.0,584.0
No_of_Institutions,322.0,311.0,318.0,333.0,335.0,366.0,389.0,336.0,321.0
