AAII_KEY_STATISTICS_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,3.5,3.0,1.2,1.2
Institutional_Ownership,62.4,71.0,57.7,57.4
Net_Insider_Purchases,1351.0,1275.0,3367.0,3542.0
No_of_Employees,72.0,72.0,71.0,71.0
No_of_Institutions,105.0,104.0,102.0,103.0
