AAII_KEY_STATISTICS_DATA,09/30/2020,06/30/2020
Insider_Ownership,0.6,0.6
Institutional_Ownership,28.1,28.6
Net_Insider_Purchases,36.0,44.0
No_of_Employees,30.0,30.0
No_of_Institutions,31.0,33.0
