AAII_KEY_STATISTICS_DATA,04/02/2023,07/03/2022,04/03/2022
Insider_Ownership,3.9,0.4,4.2
Institutional_Ownership,89.4,87.6,85.0
Net_Insider_Purchases,49.0,71.0,1505.0
No_of_Employees,805.0,736.0,736.0
No_of_Institutions,89.0,93.0,85.0
