AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021
Insider_Ownership,11.2,11.7,12.3,12.3
Institutional_Ownership,64.6,78.4,91.6,0.0
Net_Insider_Purchases,481.0,359.0,1136.0,1136.0
No_of_Employees,119.0,119.0,108.0,108.0
No_of_Institutions,69.0,90.0,73.0,0.0
