AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021
Insider_Ownership,,,,,
Institutional_Ownership,43.2,49.2,50.2,52.5,19.6
Net_Insider_Purchases,,,,,
No_of_Employees,212.0,119.0,119.0,19.0,19.0
No_of_Institutions,165.0,142.0,133.0,73.0,60.0
