AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,12/31/2021
Insider_Ownership,3.2,1.7,1.5
Institutional_Ownership,27.3,30.8,42.1
Net_Insider_Purchases,711.0,322.0,289.0
No_of_Employees,168.0,16.0,16.0
No_of_Institutions,65.0,80.0,104.0
