AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022
Insider_Ownership,21.4,20.6
Institutional_Ownership,35.8,29.5
Net_Insider_Purchases,921.0,1032.0
No_of_Employees,244.0,
No_of_Institutions,86.0,43.0
