AAII_KEY_STATISTICS_DATA,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,5.6,5.1,5.1
Institutional_Ownership,87.6,88.3,90.2
Net_Insider_Purchases,107.0,-147.0,-163.0
No_of_Employees,352.0,340.0,340.0
No_of_Institutions,178.0,188.0,195.0
