AAII_KEY_STATISTICS_DATA,12/31/2021,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,2.3,3.0,2.7,2.4,2.8
Institutional_Ownership,55.5,50.2,51.1,46.6,43.7
Net_Insider_Purchases,143.0,288.0,239.0,143.0,720.0
No_of_Employees,201.0,185.0,185.0,185.0,178.0
No_of_Institutions,236.0,229.0,227.0,227.0,213.0
