AAII_KEY_STATISTICS_DATA,12/31/2022,06/30/2022,03/31/2022,09/30/2021
Insider_Ownership,0.4,1.4,1.3,0.7
Institutional_Ownership,87.1,89.3,83.9,5.9
Net_Insider_Purchases,-23.0,2566.0,5868.0,1159.0
No_of_Employees,4300.0,4400.0,4400.0,4400.0
No_of_Institutions,191.0,171.0,133.0,71.0
