AAII_KEY_STATISTICS_DATA,12/31/2021,09/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,,,,,
Institutional_Ownership,4.4,4.8,11.7,13.0,17.4
Net_Insider_Purchases,,,,,
No_of_Employees,851.0,1044.0,1044.0,1044.0,2209.0
No_of_Institutions,17.0,17.0,40.0,42.0,39.0
