AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,12/31/2021,09/30/2021
Insider_Ownership,,,,58.8
Institutional_Ownership,3.3,3.3,3.3,3.3
Net_Insider_Purchases,0.0,0.0,0.0,0.0
No_of_Employees,1.0,1.0,1.0,1.0
No_of_Institutions,1.0,1.0,1.0,1.0
