AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.4,0.7,0.8,0.6,0.6,0.7,0.6,0.4,0.6
Institutional_Ownership,47.1,53.9,47.2,46.5,46.7,46.7,47.4,47.0,49.6
Net_Insider_Purchases,1.0,2.0,-2.0,0.0,3.0,3.0,0.0,40.0,32.0
No_of_Employees,129.0,113.0,113.0,60.0,60.0,60.0,60.0,67.0,67.0
No_of_Institutions,216.0,212.0,219.0,210.0,194.0,190.0,192.0,194.0,204.0
