AAII_KEY_STATISTICS_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.1,0.1,0.2,0.2
Institutional_Ownership,97.2,99.9,98.4,99.3
Net_Insider_Purchases,-5.0,-3.0,-2.0,-5.0
No_of_Employees,18100.0,18100.0,17500.0,17500.0
No_of_Institutions,457.0,424.0,428.0,429.0
