AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,06/30/2021
Insider_Ownership,12.7,0.2,0.1,0.0
Institutional_Ownership,82.3,95.1,31.7,45.8
Net_Insider_Purchases,-22561.0,-22567.0,-36405.0,-15500.0
No_of_Employees,575.0,430.0,430.0,0.0
No_of_Institutions,133.0,121.0,68.0,71.0
