AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,12/31/2021,06/30/2021,03/31/2021
Insider_Ownership,5.1,5.1,0.0,7.3,7.6
Institutional_Ownership,89.2,,,99.0,0.0
Net_Insider_Purchases,598.0,12.0,0.0,23109.0,23109.0
No_of_Employees,70.0,52.0,40.0,,
No_of_Institutions,110.0,102.0,95.0,69.0,0.0
