AAII_KEY_STATISTICS_DATA,09/30/2022,06/30/2022,12/31/2021,06/30/2021
Insider_Ownership,6.6,7.6,,9.3
Institutional_Ownership,1.7,3.0,13.0,22.3
Net_Insider_Purchases,738.0,756.0,0.0,53.0
No_of_Employees,59.0,59.0,59.0,19.0
No_of_Institutions,15.0,17.0,24.0,26.0
