AAII_KEY_STATISTICS_DATA,06/30/2022,12/31/2021,06/30/2021,03/31/2021,09/30/2020
Insider_Ownership,2.9,0.1,2.4,2.5,37.4
Institutional_Ownership,57.7,59.6,61.1,58.2,0.0
Net_Insider_Purchases,-32.0,30.0,439.0,146.0,28164.0
No_of_Employees,219.0,141.0,57.0,57.0,
No_of_Institutions,46.0,52.0,45.0,56.0,0.0
