AAII_KEY_STATISTICS_DATA,07/31/2022,01/31/2022,07/31/2021,04/30/2021,01/31/2021,07/31/2020
Insider_Ownership,4.0,4.9,3.5,3.6,3.5,3.6
Institutional_Ownership,72.6,73.0,69.8,70.6,66.4,51.8
Net_Insider_Purchases,490.0,2256.0,-7687.0,-11188.0,-7272.0,38038.0
No_of_Employees,943.0,943.0,759.0,759.0,759.0,710.0
No_of_Institutions,238.0,224.0,185.0,185.0,166.0,49.0
