AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,4.5,3.9,,4.1,3.1,3.2,6.5,6.5
Institutional_Ownership,50.5,58.7,61.8,63.4,51.6,35.1,42.8,42.9
Net_Insider_Purchases,172.0,87.0,0.0,32.0,22.0,-12.0,-258.0,-258.0
No_of_Employees,893.0,893.0,924.0,924.0,924.0,924.0,1255.0,1255.0
No_of_Institutions,140.0,128.0,131.0,115.0,94.0,54.0,47.0,46.0
