AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,09/30/2020
Insider_Ownership,,16.9,0.1,0.1,0.0,0.0
Institutional_Ownership,51.4,54.5,59.1,66.0,58.2,40.6
Net_Insider_Purchases,0.0,2.0,17.0,17.0,1186.0,1266.0
No_of_Employees,12.0,12.0,10.0,10.0,10.0,7.0
No_of_Institutions,37.0,37.0,40.0,37.0,35.0,24.0
