AAII_KEY_STATISTICS_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,3.8,3.8,0.4,0.4
Institutional_Ownership,88.6,86.1,85.9,85.6
Net_Insider_Purchases,295.0,273.0,-16.0,-12.0
No_of_Employees,243.0,243.0,239.0,239.0
No_of_Institutions,395.0,392.0,399.0,401.0
