AAII_KEY_STATISTICS_DATA,09/30/2021,06/30/2021,03/31/2021,09/30/2020,06/30/2020
Insider_Ownership,2.6,5.5,8.8,12.6,6.6
Institutional_Ownership,67.2,71.1,64.7,76.1,23.7
Net_Insider_Purchases,137.0,197.0,2308.0,13338.0,11074.0
No_of_Employees,226.0,226.0,226.0,,
No_of_Institutions,94.0,92.0,74.0,66.0,57.0
