AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022
Insider_Ownership,0.4,2.1,5.2
Institutional_Ownership,0.6,0.4,0.5
Net_Insider_Purchases,-5348.0,-5258.0,482.0
No_of_Employees,8.0,16.0,16.0
No_of_Institutions,11.0,10.0,10.0
