AAII_KEY_STATISTICS_DATA,12/31/2022,12/31/2021,06/30/2021,12/31/2020,06/30/2020
Insider_Ownership,28.8,28.8,28.8,28.8,28.8
Institutional_Ownership,3.5,2.2,4.3,4.2,6.9
Net_Insider_Purchases,0.0,0.0,0.0,0.0,0.0
No_of_Employees,12.0,12.0,12.0,12.0,12.0
No_of_Institutions,12.0,14.0,20.0,16.0,11.0
