AAII_KEY_STATISTICS_DATA,03/31/2022,12/31/2021,06/30/2021,03/31/2020
Insider_Ownership,2.0,,,0.0
Institutional_Ownership,0.3,0.2,0.2,0.1
Net_Insider_Purchases,500.0,0.0,0.0,0.0
No_of_Employees,28.0,28.0,31.0,19.0
No_of_Institutions,2.0,1.0,1.0,2.0
