AAII_KEY_STATISTICS_DATA,01/31/2023,04/30/2022,01/31/2022,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020
Insider_Ownership,5.3,5.3,0.3,5.1,5.1,,,3.9,4.0
Institutional_Ownership,24.4,23.7,24.0,20.1,26.1,27.7,31.5,37.2,32.3
Net_Insider_Purchases,51.0,39.0,1.0,59.0,66.0,0.0,0.0,86.0,86.0
No_of_Employees,424.0,424.0,424.0,337.0,337.0,337.0,1040.0,1040.0,1040.0
No_of_Institutions,33.0,31.0,27.0,25.0,28.0,28.0,27.0,36.0,35.0
