AAII_KEY_STATISTICS_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.5,0.6,0.5,0.5
Institutional_Ownership,99.5,94.4,97.6,96.6
Net_Insider_Purchases,236.0,216.0,90.0,126.0
No_of_Employees,4200.0,4200.0,3100.0,3100.0
No_of_Institutions,359.0,318.0,330.0,333.0
