AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021
Insider_Ownership,1.2,1.6,1.5,1.5,1.5
Institutional_Ownership,,99.8,98.0,99.2,0.0
Net_Insider_Purchases,-79.0,88.0,1073.0,-156613.0,-156676.0
No_of_Employees,1538.0,1448.0,1426.0,1268.0,1268.0
No_of_Institutions,172.0,175.0,176.0,162.0,0.0
