AAII_KEY_STATISTICS_DATA,03/31/2022,06/30/2021,06/30/2020
Insider_Ownership,,,
Institutional_Ownership,31.6,36.5,39.7
Net_Insider_Purchases,,,
No_of_Employees,27.0,18.0,
No_of_Institutions,29.0,33.0,43.0
