AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021
Insider_Ownership,0.0,0.0,0.0,2.7
Institutional_Ownership,67.9,72.1,78.6,0.0
Net_Insider_Purchases,0.0,0.0,42.0,18057.0
No_of_Employees,89.0,78.0,78.0,69.0
No_of_Institutions,41.0,51.0,63.0,0.0
