AAII_KEY_STATISTICS_DATA,09/30/2020,06/30/2020
Insider_Ownership,4.7,4.6
Institutional_Ownership,93.0,96.4
Net_Insider_Purchases,182.0,172.0
No_of_Employees,22883.0,22716.0
No_of_Institutions,253.0,245.0
