AAII_KEY_STATISTICS_DATA,04/30/2022,01/29/2022,07/31/2021,01/30/2021,08/01/2020,05/02/2020
Insider_Ownership,2.7,2.3,2.3,1.8,3.1,3.2
Institutional_Ownership,,98.4,91.6,91.0,96.4,99.7
Net_Insider_Purchases,-6.0,-22.0,11.0,-33.0,63.0,67.0
No_of_Employees,4700.0,4700.0,3900.0,3900.0,6100.0,6100.0
No_of_Institutions,313.0,303.0,277.0,229.0,236.0,237.0
