AAII_KEY_STATISTICS_DATA,12/31/2022,06/30/2022,09/30/2021,12/31/2020,09/30/2020
Insider_Ownership,,,,,
Institutional_Ownership,45.5,47.7,47.0,32.7,0.0
Net_Insider_Purchases,,,,,
No_of_Employees,348.0,348.0,202.0,160.0,160.0
No_of_Institutions,49.0,50.0,51.0,45.0,0.0
