AAII_KEY_STATISTICS_DATA,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,2.9,2.3,23.4,23.4,9.7,9.7
Institutional_Ownership,42.3,41.2,43.1,46.7,46.6,46.0
Net_Insider_Purchases,81.0,22.0,30.0,32.0,12.0,11.0
No_of_Employees,282.0,282.0,282.0,282.0,253.0,253.0
No_of_Institutions,81.0,88.0,92.0,87.0,86.0,86.0
