AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,1.0,1.1,1.1,1.1,0.9,41.9,42.8,2.1,2.1
Institutional_Ownership,61.6,62.8,67.8,66.5,65.3,72.2,69.0,59.9,59.0
Net_Insider_Purchases,70.0,230.0,232.0,62.0,3.0,409.0,409.0,322.0,323.0
No_of_Employees,280.0,217.0,216.0,171.0,144.0,131.0,107.0,103.0,91.0
No_of_Institutions,159.0,154.0,154.0,171.0,168.0,174.0,167.0,134.0,131.0
