AAII_KEY_STATISTICS_DATA,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,,,,
Institutional_Ownership,0.7,12.0,76.1,71.5
Net_Insider_Purchases,,,,
No_of_Employees,3621.0,3621.0,4014.0,4014.0
No_of_Institutions,10.0,18.0,21.0,22.0
