AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,12/31/2021,09/30/2021,06/30/2021
Insider_Ownership,0.7,8.1,9.9,11.5,64.4
Institutional_Ownership,36.1,36.0,30.7,30.7,
Net_Insider_Purchases,640.0,2013.0,7991.0,4540.0,4423.0
No_of_Employees,418.0,269.0,269.0,,
No_of_Institutions,106.0,105.0,103.0,50.0,73.0
