AAII_KEY_STATISTICS_DATA,03/31/2023,03/31/2022
Insider_Ownership,14.2,14.0
Institutional_Ownership,2.9,4.8
Net_Insider_Purchases,30.0,125.0
No_of_Employees,130.0,122.0
No_of_Institutions,15.0,15.0
