AAII_KEY_STATISTICS_DATA,04/02/2023,03/27/2022,09/30/2021
Insider_Ownership,2.1,4.0,9.5
Institutional_Ownership,98.3,96.2,92.8
Net_Insider_Purchases,0.0,2406.0,75782.0
No_of_Employees,2965.0,8432.0,
No_of_Institutions,145.0,114.0,66.0
