AAII_KEY_STATISTICS_DATA,12/31/2021,06/30/2021,12/31/2020,06/30/2020,12/31/2019
Insider_Ownership,,,,,
Institutional_Ownership,0.2,1.6,1.7,0.4,0.4
Net_Insider_Purchases,,,,,
No_of_Employees,3352.0,3352.0,,,
No_of_Institutions,7.0,10.0,8.0,8.0,6.0
