AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,7.3,3.0,6.6,0.0,2.4,5.6,5.3,1.7
Institutional_Ownership,25.4,30.3,31.7,30.1,28.3,26.6,26.6,28.1
Net_Insider_Purchases,15.0,13.0,23.0,0.0,10.0,30.0,20.0,4.0
No_of_Employees,40.0,44.0,44.0,47.0,47.0,47.0,47.0,42.0
No_of_Institutions,19.0,19.0,20.0,19.0,18.0,21.0,19.0,21.0
