AAII_KEY_STATISTICS_DATA,05/31/2022,11/30/2021,08/31/2021,05/31/2021,11/30/2020,08/31/2019
Insider_Ownership,,,2.5,,,
Institutional_Ownership,13.5,13.5,13.5,13.5,13.5,10.3
Net_Insider_Purchases,0.0,0.0,8.0,0.0,0.0,0.0
No_of_Employees,54.0,78.0,78.0,78.0,78.0,78.0
No_of_Institutions,1.0,1.0,1.0,2.0,2.0,1.0
