AAII_KEY_STATISTICS_DATA,07/01/2022,04/01/2022,10/01/2021,06/28/2021,04/02/2021,12/31/2020,09/27/2020,06/28/2020
Insider_Ownership,,0.0,,,,,0.0,0.0
Institutional_Ownership,45.3,43.4,50.3,50.5,50.2,49.3,49.4,48.9
Net_Insider_Purchases,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
No_of_Employees,14100.0,14100.0,14000.0,14000.0,14000.0,14000.0,14800.0,14800.0
No_of_Institutions,374.0,352.0,314.0,304.0,276.0,263.0,257.0,253.0
