AAII_KEY_STATISTICS_DATA,09/07/2021,06/15/2021,03/23/2021,12/29/2020,09/08/2020,06/16/2020
Insider_Ownership,2.7,5.5,3.4,3.4,5.3,4.9
Institutional_Ownership,69.3,73.3,71.8,71.6,65.5,67.7
Net_Insider_Purchases,-36.0,32.0,-3049.0,-2919.0,450.0,333.0
No_of_Employees,7892.0,7892.0,7892.0,7892.0,7844.0,7844.0
No_of_Institutions,155.0,159.0,160.0,152.0,142.0,137.0
