AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,2.8,2.1,1.3,2.7,2.9,1.6,1.4,3.9
Institutional_Ownership,85.4,84.5,85.7,82.3,82.5,79.8,79.2,77.6
Net_Insider_Purchases,79.0,113.0,-121.0,-70.0,-50.0,-44.0,47.0,143.0
No_of_Employees,3800.0,3800.0,3000.0,3000.0,3000.0,3000.0,2724.0,2724.0
No_of_Institutions,266.0,302.0,271.0,270.0,270.0,235.0,212.0,210.0
