AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,06/30/2021
Insider_Ownership,1.7,2.8,0.1,2.2
Institutional_Ownership,,,,0.0
Net_Insider_Purchases,1910.0,1568.0,1402.0,3176.0
No_of_Employees,1006.0,892.0,798.0,639.0
No_of_Institutions,103.0,98.0,91.0,0.0
