AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021
Insider_Ownership,,5.4,9.5,13.3
Institutional_Ownership,4.1,8.5,3.1,
Net_Insider_Purchases,0.0,1.0,53.0,-91.0
No_of_Employees,6.0,3.0,3.0,3.0
No_of_Institutions,11.0,8.0,8.0,
