AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022
Insider_Ownership,0.0,0.8,12.8
Institutional_Ownership,87.5,84.6,63.2
Net_Insider_Purchases,0.0,58.0,37201.0
No_of_Employees,59.0,48.0,41.0
No_of_Institutions,44.0,52.0,60.0
