AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,12.8,1.2,28.5,28.3,38.6,24.3
Institutional_Ownership,14.5,9.2,2.2,2.7,2.7,2.8
Net_Insider_Purchases,-150.0,-36.0,1601.0,425.0,431.0,42.0
No_of_Employees,703.0,703.0,553.0,553.0,553.0,484.0
No_of_Institutions,19.0,13.0,2.0,1.0,1.0,1.0
