AAII_KEY_STATISTICS_DATA,09/30/2020,06/30/2020
Insider_Ownership,0.7,0.7
Institutional_Ownership,78.7,80.6
Net_Insider_Purchases,16.0,17.0
No_of_Employees,361.0,361.0
No_of_Institutions,234.0,232.0
