AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021
Insider_Ownership,,,,0.2
Institutional_Ownership,62.2,51.7,46.1,31.5
Net_Insider_Purchases,0.0,0.0,0.0,15.0
No_of_Employees,,,,
No_of_Institutions,46.0,43.0,32.0,26.0
