AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,0.1,0.3,0.2,0.4,0.4,0.3,0.2
Institutional_Ownership,91.7,94.2,91.6,91.4,91.1,91.7,91.9
Net_Insider_Purchases,-2.0,37.0,-57.0,-60.0,25.0,2.0,49.0
No_of_Employees,17300.0,17300.0,16700.0,16700.0,16700.0,16700.0,16300.0
No_of_Institutions,1127.0,1173.0,1164.0,1141.0,1095.0,1081.0,988.0
