AAII_KEY_STATISTICS_DATA,09/30/2021,09/30/2020,06/30/2020
Insider_Ownership,,,0.2
Institutional_Ownership,0.5,1.0,5.2
Net_Insider_Purchases,0.0,0.0,57.0
No_of_Employees,160.0,130.0,130.0
No_of_Institutions,25.0,32.0,44.0
