AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.6,0.2,,10.1,,0.4,0.4,0.3,0.2
Institutional_Ownership,26.1,27.3,26.2,21.0,,39.4,39.2,39.0,35.8
Net_Insider_Purchases,14.0,-9.0,0.0,15.0,,9.0,9.0,10.0,0.0
No_of_Employees,122.0,121.0,121.0,115.0,115.0,115.0,115.0,112.0,112.0
No_of_Institutions,52.0,53.0,47.0,61.0,,100.0,95.0,101.0,102.0
