AAII_KEY_STATISTICS_DATA,12/31/2021,06/30/2021,12/31/2020,06/30/2020,12/31/2019
Insider_Ownership,,,,,
Institutional_Ownership,7.1,10.1,3.6,3.4,7.9
Net_Insider_Purchases,,,,,
No_of_Employees,82.0,10.0,10.0,10.0,10.0
No_of_Institutions,8.0,9.0,10.0,9.0,10.0
